Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.201448,1939163637.6153464,11.2313,18.621198,54.821137
0.376645,6910655085.578199,9.19774,57.451477,57.854528
0.21273,3175509597.7092214,1.15547,15.863537,47.400844
0.749978,2453725647.3956237,1.95065,27.563113,50.53568
0.449702,2879943396.472133,2.61245,30.889221,57.635235
0.494579,1983832765.8011792,1.96568,22.258253,59.035575
0.680705,6733914869.093199,11.2084,55.604544,56.703267
0.171534,4701426425.141329,11.3428,41.247424,54.366812
0.113008,4066123607.8092675,9.35251,33.105324,52.577513
0.83556,2279382110.7086353,2.88846,24.856857,46.24647
0.113901,4690989542.929202,6.13922,35.497268,50.709078
0.958278,4299533686.8271885,4.88103,31.124325,41.097207
0.199356,5641469628.626316,13.7205,48.317312,55.339982
0.468518,5372612179.893855,2.34848,49.44811,58.343751
0.781397,3841740131.481237,9.31556,36.444913,49.828844
0.297515,2436449822.417177,12.1062,28.058886,57.760229
0.382059,2342626320.0310516,10.5753,28.995811,58.278609
0.667447,1129665494.7831266,0.988784,12.232867,55.002329
0.851769,2255564237.219752,0.943431,23.142925,44.826494
0.998222,3022994845.7977877,5.35897,24.20732,39.036204
0.191784,2176314938.220295,3.41117,8.331744,50.037503
0.609834,2688759868.19777,1.33715,31.809535,58.660026
0.663037,6531473860.653457,3.71961,54.754055,56.781196
0.26279,2729269527.6536717,7.16228,26.578757,55.178844
0.115774,4046605915.3207226,1.12093,12.496539,42.525305
0.897147,5333635251.189137,7.42702,38.207573,44.15219
0.901596,2680477937.3786526,3.9015,25.93314,43.693771
0.171778,2242203321.2617636,2.62394,6.180215,49.288519
0.734495,2979837088.624759,10.5463,33.97156,53.005439
0.314315,5267594962.76693,1.49479,41.567003,52.032344
0.603518,3640748834.9114594,4.79375,41.972772,60.625949
0.453108,3776580467.847325,1.02715,35.413218,55.804875
0.54114,1539088372.0059862,4.37892,22.203268,61.300162
0.516363,1628904645.298871,1.35039,16.20739,58.890311
0.305863,6853564706.771262,5.08156,54.574038,55.433314
0.759676,4223804518.3166986,8.57161,39.264635,51.124181
0.296438,4739838760.428902,1.92615,38.422522,52.35567
0.393273,6220923216.542231,4.10638,52.173583,56.268211
0.581638,5865716290.272629,11.4111,56.856038,62.46659
0.657424,1192695593.8720362,1.8047,15.789345,56.350223
0.164685,6523263104.122779,8.13077,50.156326,53.047655
0.658147,6987048966.444085,3.18559,56.903575,56.950895
0.743491,4527103553.397542,1.51147,39.747849,50.72975
0.281694,3353516208.5896306,7.30635,33.013472,55.905447
0.165782,3637232322.603128,2.38648,23.948819,48.679443
0.892415,3339574125.854702,6.22262,29.888679,44.233836
0.843188,4691250399.676498,1.41405,36.456571,45.449635
0.338721,1942125602.2316017,4.81625,18.337171,55.730311
0.880181,5786787049.889091,2.18284,39.823342,44.143748
0.657488,1866582552.6227188,11.3267,28.795057,58.433282
0.558721,6737236026.513525,6.01286,60.564103,61.819638
0.492445,2907259286.608979,7.43029,36.575545,61.50534
0.587413,4070351879.5812817,2.69522,43.966048,60.264703
0.902422,4451653071.496172,11.3349,34.795789,44.200661
0.894423,3994593006.061063,1.55702,31.844773,43.455754
0.148633,6835487740.545588,2.94819,48.032339,48.901777
0.736786,6021417128.740137,1.30013,46.90995,51.022432
0.506578,2998885121.9640565,1.80086,33.277158,59.189276
0.912949,2802546635.892761,8.37292,26.794195,43.722699
0.835744,4757205428.260939,3.68952,37.779831,46.389667
0.627674,1176469000.1148417,9.1023,21.568773,60.251563
0.945426,6869141975.020331,12.713,41.713966,42.261332
0.142454,2247385361.97678,6.04669,10.652548,51.46672
0.173055,6489448364.830172,11.5597,51.325555,54.397982
0.201827,1894798281.6462169,3.29574,6.070443,50.902608
0.47764,5287831209.023591,7.79624,52.167227,61.126302
0.747773,1579850433.1824517,3.14111,21.397545,51.076006
0.991268,4888784657.390085,1.45208,31.055888,38.852938
0.748839,3308373557.048959,1.40411,32.74624,50.330364
0.365867,3104060092.705174,8.51913,33.941486,57.515495
0.590435,5334310408.700279,11.6754,54.017143,62.272029
0.564367,2485791101.2792244,7.72917,34.487694,62.16672
0.115031,5946097123.313086,1.8109,37.758899,44.944363
0.864056,4479277979.093828,13.6988,36.472276,45.816019
0.389818,2024575841.197568,1.9068,15.469573,54.310236
0.973596,4577814775.285986,6.02577,31.468248,40.281052
0.817011,4253767983.4937234,3.38984,36.102826,47.263265
0.732643,1335405668.2539358,4.22009,19.904933,52.326689
0.285289,5928988766.201532,12.0143,51.668293,57.462925
0.898007,4124328391.6706295,13.4479,33.715372,44.414265
0.540597,3080590110.8730183,4.21817,37.410841,61.235399
0.812831,5540183047.924782,2.53624,41.601903,47.27456
0.826583,4440584813.175615,3.62102,36.696413,46.82902
0.538707,5820571866.036565,1.18979,52.6384,59.084831
0.154703,4645520633.243984,3.21473,34.181724,49.432602
0.519881,5314703707.972361,1.46206,49.788552,59.112552
0.621937,1497091675.228529,2.49674,21.192259,58.936804
0.227771,2150900038.885022,12.6073,22.800308,55.578525
0.897548,2521215441.152055,11.3918,26.095264,44.350419
0.801119,2169707585.352722,12.6637,26.726561,48.963244
0.474524,3442011404.2950053,1.50526,35.154017,57.714256
0.11894,6933637127.244943,4.06027,48.603128,49.004488
0.154539,4439165388.826789,7.91071,37.292119,52.766194
0.219788,4945157436.897622,2.33033,37.646375,49.977383
0.156078,2946066678.0922318,2.4933,13.735102,48.489847
0.662392,4531871107.364252,1.37212,43.308982,55.704346
0.809188,2781800897.962122,2.36086,28.292931,47.402524
0.731903,6168036686.649378,1.10457,47.671949,51.184677
0.607786,6067306837.146066,11.0458,57.205228,61.573723
0.515371,5435638036.683157,13.5999,54.997112,62.997166
0.755987,6118379521.273979,4.19299,47.26553,50.784625
0.636142,6614690916.235836,6.5277,57.618238,59.299506
0.611895,1622493243.4772801,2.19679,22.173076,59.243313
0.599386,3092953871.481576,2.86822,36.978995,60.055025
0.105491,4523972473.934355,12.8312,38.308697,54.061404
0.338016,5371291364.360592,1.67971,43.33032,52.83458
0.570367,4591047863.848007,2.27555,47.040479,60.248943
0.594803,3623616260.571221,10.8985,43.596981,62.044671
0.799999,1041691304.0342846,0.872149,12.185607,47.138481
0.486704,6190124716.37164,5.65717,56.702002,60.820573
0.429402,6105859918.585824,4.41381,53.187368,57.778369
0.331093,3863667852.2592444,6.81377,37.988384,56.584457
0.911605,4998536496.597963,4.34624,36.015088,43.680994
0.238615,5089483901.690614,11.6006,45.431529,55.694521
0.470157,5493691726.118485,13.8148,54.252817,61.96463
0.630102,1532882679.6935842,1.1964,18.990765,57.559237
0.829777,6631633015.171059,1.43159,44.740629,46.08014
0.411965,5248647469.819267,6.73469,48.940219,57.998294
0.493572,5592549597.467812,1.31615,50.374576,58.224664
0.362764,3475992798.858378,3.67351,33.571647,55.346542
0.660615,1903157196.4388638,7.23808,27.949861,57.699147
0.199151,2539119566.1619663,1.76543,8.71206,48.631816
0.409339,2837711140.0580053,1.81158,26.734389,54.866524
0.540526,2783829484.374442,2.39746,33.356522,60.293164
0.673707,4254662832.966178,0.842541,40.523649,54.418236
0.931881,6961497096.988715,2.81432,42.202967,42.364634
0.565353,1177500903.6228077,13.6981,22.836407,63.020009
0.643666,2578878421.4422245,6.10802,33.709992,58.714362
0.526755,1299851597.4366388,14.5482,23.948478,63.213118
0.136246,1427572613.493487,5.88543,3.166063,51.16858
0.292137,1854397797.9205797,6.2051,16.530351,55.721234
0.421602,2492500366.832358,3.66516,27.175122,57.015279
0.5173,4036846996.044721,0.95475,40.17696,58.276851
0.583711,6394541307.457902,4.47179,58.06124,61.070114
0.489212,1332877001.5385354,6.66716,19.388579,61.209263
0.435967,6381659352.278888,3.03345,53.976224,57.265853
0.815953,1454613293.7027504,2.30669,18.641559,47.057843
0.922404,2839650710.8082037,5.52131,26.383393,43.131913
0.793946,4704146402.137496,13.3326,40.211966,49.375416
0.313669,4357449552.626033,1.77489,35.907687,52.526155
0.56114,5578867502.196781,1.65641,52.237367,59.790732
0.475682,3922442766.301016,1.03075,37.746759,56.99358
0.628689,4848932630.009933,3.02165,47.908831,58.807912
0.306226,4827239244.691961,1.24236,37.734209,51.286603
0.547192,2720616034.0614233,1.22555,30.91406,59.235825
0.678345,2708414806.469339,4.47621,32.934526,55.904548
0.947557,2769288895.108411,3.69944,24.872721,41.618208
0.498889,1544448665.8268704,1.23426,12.197412,58.27037
0.765894,5902337374.203767,10.0725,46.542883,50.846655
0.211347,5075829973.98026,12.1977,44.940192,55.111244
0.546069,2674178582.5376644,6.03871,35.156244,61.847613
0.589188,1006649230.9379802,8.6847,18.856997,61.891458
0.118608,2911683142.0526276,6.14687,17.090325,50.822206
0.798711,2417343713.6399126,0.829746,24.920189,47.161397
0.75615,6006808026.671855,11.1359,47.655324,51.567421
0.191911,3115393729.051645,1.26928,12.783313,46.5272
0.138005,4566623866.250465,3.88034,33.751997,49.578512
0.812178,6153327669.759489,1.16044,43.522536,46.776128
0.384612,4196455099.3788624,0.904244,34.681974,52.268983
0.35205,4400468859.727613,0.8357,34.534817,51.173084
0.443282,4121744618.3570256,2.53637,40.38377,57.244925
0.605488,3341673164.189436,2.60967,38.674499,59.727785
0.263283,1149154905.6968546,0.943667,0.712212,48.782001
0.804271,6135688769.891242,0.87472,43.609097,46.947504
0.278273,6642798434.320563,0.991409,47.388635,49.630483
0.804378,2380598530.1383348,3.6734,26.435309,47.942178
0.382402,4338676783.1065235,3.60193,40.484024,55.679638
0.582988,2662104296.850671,13.2717,37.235209,62.648192
0.885139,2957999612.487173,8.28527,28.463133,44.658035
0.202929,1997800803.0238302,4.73655,10.391306,52.088065
0.499644,6326110818.638569,2.15088,55.839637,59.350747
0.26094,2214945517.032013,13.53,25.093987,57.009609
0.612958,3018862420.3198943,1.5204,34.914748,58.708517
0.275662,4352364983.146442,8.26664,40.747264,56.07516
0.351764,5056973916.622347,1.11169,40.2703,51.958432
0.832427,6519136054.674959,0.906619,43.918122,45.66547
0.889453,2836182547.9676313,2.70197,26.828649,43.911817
0.439835,1438423409.1740062,5.7567,17.643345,58.839449
0.212303,4355978294.630161,6.16875,37.664891,52.99923
0.323391,2141747163.533387,9.12037,24.252627,57.303076
0.570942,2153313363.8054485,10.2839,32.308427,62.516362
0.9526,6274626817.534224,1.60793,37.928294,40.977947
0.443135,5651082995.449775,1.33955,48.37667,55.840433
0.859182,4266593399.5791435,10.9644,35.640225,45.917998
0.570607,1039405166.1672583,5.33875,16.543207,61.538237
0.273767,1617292332.7426195,3.65808,6.559487,53.552381
0.323133,4574037285.054806,0.863816,34.814925,50.608187
0.291273,6806714774.681318,0.874451,48.489502,49.743537
0.122162,3900915105.198161,0.837564,9.267585,41.698109
0.403131,5650977332.58989,2.59416,48.260727,55.475813
0.480831,5260624190.044655,1.75227,48.644689,58.303089
0.996812,4545026603.139471,1.60632,29.640323,38.661799
0.721911,1459445120.3402143,13.7767,23.854982,54.113359
0.901081,5871421933.614181,1.44693,39.119651,43.211644
0.908054,3039854461.2624617,3.0783,27.419667,43.40538
0.638866,2422189902.835062,1.51832,29.475898,57.346781
0.177783,1074277368.1115985,3.28465,1.400785,49.95242
0.191444,1953638735.9814134,0.824655,1.418404,44.868814
0.11646,1031017208.6925682,1.98134,0.504869,45.486279
0.887948,1804030548.6900148,7.77688,21.745649,44.516772
0.394964,5595394133.828804,11.4539,51.701147,58.721644
0.377393,6144085319.551045,4.36431,51.52645,56.045735
0.125725,3498756352.321913,1.91846,13.899618,46.040582
0.558079,6192878635.30211,1.44295,55.405863,59.568425
0.324453,1022752352.5281907,1.75787,1.447695,52.713268
0.994384,1503595910.0087628,2.23888,16.159728,38.876949
0.820118,1240105756.88013,7.93698,18.774349,47.666416
0.194658,2389660785.706276,0.871597,3.064172,45.388738
0.288198,5734087499.72208,1.04107,42.468604,50.184258
0.744762,2578543864.5726414,5.12078,30.02207,51.686048
0.933013,4471206638.981154,8.71945,33.331264,42.809349
0.403038,5408409136.354054,14.5481,51.55507,59.463233
0.102065,2850370468.62391,1.24588,2.351025,42.109508
0.631994,1114219394.0040982,7.14869,19.760208,59.678373
0.331546,4349132621.617224,0.929767,33.795978,51.015497
0.405417,1459339520.411801,7.25232,17.695737,57.948002
0.110405,2063130599.2746656,12.9835,11.101557,54.077521
0.755114,5933204921.445759,0.88138,45.135008,49.556898
0.386003,1720552320.1299152,14.0979,24.356141,59.02495
0.569381,6648533907.75633,14.2647,61.416027,63.021373
0.81781,3962957873.0800843,0.838962,33.431258,46.294067
0.296756,6697511448.557195,3.16602,52.029675,53.852437
0.306776,4619449920.963543,1.3482,36.391085,51.544504
0.870801,5890080790.994996,9.18997,41.416134,45.300859
0.136693,2016984568.4175327,1.81636,2.18747,46.372444
0.757065,6830834443.450605,10.9163,50.823492,51.488475
0.408294,4050789776.0590444,0.925907,34.595584,53.212397
0.817276,6106314481.965188,2.94755,43.814611,47.157297
0.816256,6266485542.428064,0.828955,43.575156,46.357694
0.649184,6940430169.479134,0.819614,55.675347,55.962295
0.285187,5494293506.747512,4.3901,45.997565,54.500908
0.736898,3890129925.529318,1.84374,36.9572,51.321482
0.589448,6210534451.41064,12.8171,58.668857,62.428776
0.334738,4776352509.4656925,7.25636,44.466537,56.789142
0.748846,5070546915.273623,7.87913,43.775437,51.774951
0.246073,6506916960.349817,12.6557,53.643168,56.239103
0.181282,2173380333.1489353,12.9572,21.0071,54.46081
0.58362,5912031836.121522,12.9523,57.253467,62.598191
0.243023,2121367503.0544245,4.17852,13.681221,52.702932
0.438834,3207406447.418168,3.14463,33.849024,57.487941
0.67476,5037571467.51729,5.3129,47.322145,56.339485
0.582646,6204692099.03316,1.94908,55.866386,59.875465
0.735911,2004718645.1482565,3.44647,25.419211,51.934088
0.748563,2790838143.2811956,0.834033,28.717603,49.908551
0.334446,5420141744.405296,6.70329,48.01079,56.574035
0.161374,5314193560.443156,2.49374,38.115294,48.655545
0.944981,4930025644.926811,7.74967,34.352098,42.081161
0.508519,1111277492.1276724,1.33791,4.642628,58.683292
0.416409,6383797816.963169,8.2695,55.430551,58.625902
0.280521,5590296347.471503,4.91287,46.850187,54.68964
0.74493,5645639897.90089,9.23016,46.703648,52.173782
0.314201,4477112950.741558,1.1025,34.825698,51.12406
0.335933,1260741482.818774,0.949748,1.302231,51.172178
0.482312,1238541536.6786861,6.55287,17.577892,60.951751
0.510895,1137189460.559378,10.1278,19.624227,62.423327
0.697944,4946897464.591478,0.834783,43.299105,52.932905
0.41309,1270599656.1094174,4.50226,10.398658,57.12774
0.401673,6534241401.114949,1.22367,50.959301,53.619886
0.278164,5798540305.127748,10.1203,50.272916,56.753708
0.732676,2206054138.3284326,0.885348,24.795638,50.938382
0.100692,4535007792.252789,2.2446,24.083913,45.53282
0.487733,3984962582.025193,12.1011,45.441728,62.297215
0.593707,6994359729.524355,3.44711,60.425313,60.470276
0.275429,4270896102.906286,1.12015,31.552621,49.902989
0.969367,3679653112.591522,4.63757,28.142967,40.422288
0.269939,6213681527.2348175,5.33716,50.349088,54.561123
0.525395,6709811493.223824,8.91629,60.886334,62.373678
0.680424,3573820727.101411,10.5441,39.896045,56.658863
0.939297,3249235176.169663,6.15785,27.773512,42.310435
0.866115,2019742837.656914,8.06888,23.681729,45.432808
0.377211,4077120620.8822846,1.28977,34.657854,52.968151
0.127243,4847029608.680794,1.30121,28.072328,44.356977
0.409132,6724308974.370041,1.57827,53.057563,54.530787
0.639999,3005602517.966143,1.6041,34.427227,57.345253
0.76705,1691943821.577582,1.41116,20.523604,49.22529
0.77372,4333475436.079168,8.47215,39.088559,50.218086
0.739544,5163847965.639925,2.15473,43.417577,51.288005
0.935959,5482145024.458455,1.10583,35.868529,41.739704
0.694208,6858595292.152864,1.27441,52.93444,53.576055
0.460016,5872344571.352795,2.34393,51.82461,57.927953
0.875318,2331531582.8282537,2.15745,24.049693,44.325365
0.138104,2384444741.424931,1.50328,3.006279,45.625471
0.877471,3879305042.976096,4.43434,32.62929,44.628996
0.303523,2515521945.728505,3.53436,21.944361,54.334486
0.2884,1473974318.2201571,1.05786,1.602804,50.241711
0.101378,5667241526.123461,0.858503,27.90117,39.763502
0.118067,3854784706.8499556,4.8774,26.688963,49.786095
0.704043,1582056502.8035064,2.72299,21.772381,53.756367
0.416518,5579315018.12084,1.16242,46.253178,54.137211
0.556868,5808970447.851755,1.10007,52.697646,59.127624
0.558207,3604193932.734325,7.78466,42.984287,62.226355
0.719908,3367281111.9055357,10.2636,36.889191,53.988116
0.35211,5356811380.185859,9.58899,49.027224,57.671056
0.943098,1445010181.64648,2.99572,17.229194,41.784151
0.216877,3380139271.275958,2.11041,23.579161,49.571227
0.225603,6095917503.8335705,1.08403,42.124187,47.537151
0.134865,3033083801.5515623,1.6063,7.423711,45.74829
0.121414,1299351429.0844188,8.84826,3.3819,52.445993
0.367561,1691497495.9895961,2.95033,11.490464,54.871326
0.990003,5926706447.01438,3.44817,34.948774,39.223017
0.142525,1289244260.4377244,7.16943,3.363338,52.115499
0.554799,5236156345.297917,0.848653,49.011237,58.693957
0.440066,3186013133.670051,1.74547,31.549343,56.258582
0.266523,4736360644.039204,1.34681,35.690095,50.103137
0.991378,5415139998.865013,1.91094,32.982572,38.947979
0.223708,6397976972.842596,1.77276,45.69211,49.168593
0.150799,5770684199.720141,2.16851,40.359335,47.766632
0.620921,6387696938.085977,1.5875,55.436516,58.402074
0.682822,4516964299.366253,12.6143,45.23051,56.66982
0.658149,5103786644.820765,1.19221,46.52713,55.825699
0.979595,5708897110.546249,7.2033,35.008479,40.016068
0.826612,3392708725.359518,1.14925,30.568067,46.089214
0.95196,2126458943.6310792,1.23192,20.577509,40.904164
0.124543,2375019576.140583,12.0796,18.44604,53.763772
0.12133,2581103473.7425494,2.55154,5.04955,47.034898
0.260947,3593197883.809392,1.79934,26.983286,50.788745
0.204768,5642294258.776676,5.22562,44.958553,52.406089
0.115699,5637069959.934798,2.24478,36.775724,46.050876
0.842509,4508328250.2850685,3.30121,36.319124,45.995959
0.387712,4843182765.519139,2.81736,43.056904,55.207493
0.314914,5537911774.130555,5.84192,48.014314,55.970542
0.497427,2965781009.0902014,2.2605,33.428741,59.385561
0.481567,2207655257.5764546,6.24229,29.37252,60.834474
0.956846,3565750382.5407534,4.95424,28.258092,41.188857
0.265728,6787746541.276245,3.25345,51.520052,52.872348
0.523052,4251886060.6765113,1.74801,43.477263,59.495307
0.33481,2536801379.1409035,1.19886,16.131785,51.815579
0.169682,1380329611.6698308,13.8968,9.066818,55.0349
0.452052,4490274635.294249,3.95208,44.554317,58.62733
0.881049,6509633614.945229,8.00861,43.172288,44.80177
0.428812,4563463580.975386,1.87036,41.732613,55.834486
0.775426,3271227374.606103,1.00913,31.178406,48.485576
