462639 100
0 0.001 10123 5 8
0 -4.33612110265e+01  1.98491405683e-01 -4.42091399662e-01  1.14437857146e+01
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
          1619.68   2.076754e-09 -4.245053e-11  1.471841e-11 -7.905220e-10
         1629.803   2.089748e-09 -4.272091e-11  1.481911e-11 -7.954666e-10
         1639.926   2.102713e-09 -4.299078e-11  1.491978e-11 -8.004025e-10
         1650.049   2.115707e-09 -4.326126e-11  1.502073e-11 -8.053474e-10
         1660.172   2.128676e-09 -4.353130e-11  1.512166e-11 -8.102847e-10
         1670.295   2.141664e-09 -4.380179e-11  1.522279e-11 -8.152279e-10
         1680.418   2.154638e-09 -4.407209e-11  1.532393e-11 -8.201666e-10
         1690.541   2.167618e-09 -4.434255e-11  1.542520e-11 -8.251064e-10
         1700.664   2.180600e-09 -4.461312e-11  1.552659e-11 -8.300474e-10
         1710.787   2.193570e-09 -4.488352e-11  1.562803e-11 -8.349847e-10
          1720.91   2.206561e-09 -4.515433e-11  1.572971e-11 -8.399284e-10
         1731.033   2.219528e-09 -4.542474e-11  1.583139e-11 -8.448649e-10
         1741.156   2.232524e-09 -4.569573e-11  1.593335e-11 -8.498103e-10
         1751.279   2.245489e-09 -4.596622e-11  1.603523e-11 -8.547465e-10
         1761.402   2.258482e-09 -4.623731e-11  1.613737e-11 -8.596904e-10
         1771.525   2.271449e-09 -4.650798e-11  1.623945e-11 -8.646265e-10
         1781.648   2.284435e-09 -4.677907e-11  1.634175e-11 -8.695691e-10
         1791.771   2.297410e-09 -4.704999e-11  1.644408e-11 -8.745073e-10
         1801.894   2.310389e-09 -4.732105e-11  1.654657e-11 -8.794476e-10
         1812.017   2.323374e-09 -4.759222e-11  1.664922e-11 -8.843894e-10
          1822.14   2.336346e-09 -4.786322e-11  1.675191e-11 -8.893275e-10
         1832.263   2.349338e-09 -4.813463e-11  1.685483e-11 -8.942717e-10
         1842.386   2.362303e-09 -4.840564e-11  1.695768e-11 -8.992073e-10
         1852.509   2.375297e-09 -4.867726e-11  1.706081e-11 -9.041518e-10
         1862.632   2.388261e-09 -4.894836e-11  1.716384e-11 -9.090868e-10
         1872.755   2.401252e-09 -4.922005e-11  1.726714e-11 -9.140307e-10
         1882.878   2.414220e-09 -4.949134e-11  1.737045e-11 -9.189674e-10
         1893.001   2.427209e-09 -4.976302e-11  1.747399e-11 -9.239101e-10
         1903.124   2.440185e-09 -5.003453e-11  1.757760e-11 -9.288496e-10
         1913.247   2.453165e-09 -5.030617e-11  1.768132e-11 -9.337902e-10
          1923.37   2.466149e-09 -5.057795e-11  1.778517e-11 -9.387314e-10
         1933.493   2.479119e-09 -5.084956e-11  1.788903e-11 -9.436687e-10
         1943.616   2.492109e-09 -5.112159e-11  1.799309e-11 -9.486117e-10
         1953.739   2.505073e-09 -5.139321e-11  1.809714e-11 -9.535470e-10
         1963.862   2.518068e-09 -5.166539e-11  1.820147e-11 -9.584916e-10
         1973.985   2.531033e-09 -5.193710e-11  1.830577e-11 -9.634275e-10
         1984.108   2.544026e-09 -5.220936e-11  1.841035e-11 -9.683719e-10
         1994.231   2.556996e-09 -5.248123e-11  1.851490e-11 -9.733093e-10
         2004.354   2.569983e-09 -5.275351e-11  1.861966e-11 -9.782517e-10
         2014.477   2.582958e-09 -5.302563e-11  1.872443e-11 -9.831905e-10
           2024.6   2.595936e-09 -5.329786e-11  1.882931e-11 -9.881299e-10
         2034.723   2.608919e-09 -5.357026e-11  1.893434e-11 -9.930707e-10
         2044.846   2.621889e-09 -5.384244e-11  1.903942e-11 -9.980079e-10
         2054.969   2.634880e-09 -5.411506e-11  1.914474e-11 -1.002952e-09
         2065.092   2.647848e-09 -5.438725e-11  1.925005e-11 -1.007888e-09
         2075.215   2.660842e-09 -5.466002e-11  1.935564e-11 -1.012833e-09
         2085.338   2.673808e-09 -5.493232e-11  1.946116e-11 -1.017769e-09
         2095.461   2.686800e-09 -5.520518e-11  1.956691e-11 -1.022713e-09
         2105.584   2.699768e-09 -5.547765e-11  1.967262e-11 -1.027649e-09
         2115.707   2.712753e-09 -5.575051e-11  1.977854e-11 -1.032590e-09
          2125.83   2.725729e-09 -5.602322e-11  1.988454e-11 -1.037529e-09
         2135.953   2.738707e-09 -5.629602e-11  1.999067e-11 -1.042469e-09
         2146.076   2.751692e-09 -5.656899e-11  2.009697e-11 -1.047411e-09
         2156.199   2.764664e-09 -5.684175e-11  2.020331e-11 -1.052349e-09
         2166.322   2.777655e-09 -5.711495e-11  2.030987e-11 -1.057292e-09
         2176.445   2.790620e-09 -5.738773e-11  2.041635e-11 -1.062228e-09
         2186.568   2.803614e-09 -5.766109e-11  2.052309e-11 -1.067172e-09
